timestamp outflow inflow risedrop level wulong_outflow wulong_inflow wulong_risedrop wulong_level
1599883200 0 20400 4 169.33 0 1960 5 173.99
1599886800 0 20300 4 169.31 0 2080 5 174.32
1599890400 0 20400 5 169.32 0 2010 4 174.13
1599894000 0 20300 4 169.31 0 2000 4 174.11
1599897600 0 20300 4 169.29 0 1980 4 174.06
1599901200 0 20300 6 169.29 0 1890 4 173.78
1599904800 0 20300 6 169.29 0 1800 4 173.52
1599908400 0 20200 4 169.28 0 1780 4 173.47
1599912000 0 20100 4 169.25 0 1690 4 173.21
1599915600 0 20000 4 169.21 0 1540 4 172.78
1599919200 0 20000 4 169.2 0 1410 4 172.43
1599922800 0 19900 4 169.17 0 1180 4 171.82
1599926400 0 19800 4 169.14 0 886 4 171.04
1599930000 0 19800 4 169.13 0 791 4 170.76
1599933600 0 19700 4 169.09 0 819 5 170.84
1599937200 0 19500 4 169.04 0 771 4 170.7
1599940800 0 19500 5 169.05 0 815 5 170.83
1599944400 0 19400 4 169 0 829 5 170.87
1599948000 0 19300 4 168.97 0 775 4 170.71
1599951600 0 19300 4 168.96 0 812 5 170.82
1599955200 0 19100 4 168.86 0 996 5 171.33
1599958800 0 19000 4 168.83 0 1250 5 172.01
1599962400 0 18800 4 168.75 0 1410 5 172.44
1599966000 0 18800 4 168.74 0 1380 4 172.37
1599969600 0 18800 4 168.71 0 1450 5 172.54
1599973200 0 18700 4 168.7 0 1470 5 172.61
1599976800 0 18800 5 168.71 0 1350 4 172.27
1599980400 0 18800 5 168.72 0 1260 4 172.03
1599984000 0 18800 5 168.73 0 1300 5 172.14
1599987600 0 18900 5 168.76 0 1350 5 172.28
1599991200 0 18900 5 168.78 0 1410 5 172.45
1599994800 0 18900 5 168.79 0 1500 5 172.68
1599998400 0 19000 5 168.8 0 1500 4 172.67
1600002000 0 19000 5 168.83 0 1500 6 172.67
1600005600 0 19000 6 168.83 0 1540 5 172.79
1600009200 0 19000 6 168.83 0 1540 6 172.79
1600012800 0 19100 5 168.87 0 1410 4 172.45
1600016400 0 19100 5 168.88 0 1450 5 172.54
1600020000 0 19200 5 168.89 0 1520 5 172.74
1600023600 0 19200 6 168.89 0 1460 4 172.58
1600027200 0 19200 5 168.9 0 1330 4 172.23
1600034400 0 19300 5 168.95 0 1230 4 171.96
1600038000 0 19400 5 168.98 0 1290 5 172.11
1600041600 0 19400 5 169.01 0 1650 5 173.09
1600045200 0 19600 5 169.06 0 2040 5 174.23
1600045200 0 19700 5 169.06 0 2040 5 174.23
1600048800 0 19900 5 169.12 0 2340 5 175.06
1600052400 0 19900 6 169.12 0 2460 5 175.41
1600056000 0 20000 5 169.17 0 2550 5 175.66
1600059600 0 20100 5 169.21 0 2580 5 175.75
1600063200 0 20200 5 169.27 0 2610 5 175.84
1600066800 0 20300 5 169.32 0 2660 5 175.98
1600070400 0 20400 5 169.36 0 2690 5 176.06
1600074000 0 20500 5 169.39 0 2720 5 176.13
1600077600 0 20600 5 169.43 0 2750 5 176.2
1600081200 0 20800 5 169.5 0 2760 5 176.24
1600084800 0 20900 5 169.55 0 2800 5 176.33
1600088400 0 21000 5 169.63 0 2810 5 176.37
1600092000 0 21200 5 169.68 0 2790 4 176.32
1600095600 0 21300 5 169.75 0 2610 4 175.82
1600099200 0 21400 5 169.8 0 2280 4 174.88
1600102800 0 21500 5 169.81 0 2130 4 174.47
1600106400 0 21600 5 169.87 0 2120 4 174.44
1600110000 0 21700 5 169.91 0 2180 5 174.6
1600113600 0 21900 5 169.99 0 2150 4 174.53
1600117200 0 22000 5 170.05 0 1990 4 174.07
1600120800 0 22200 5 170.14 0 1900 4 173.82
1600124400 0 22400 5 170.22 0 1970 5 174.04
1600128000 0 22600 5 170.29 0 2050 5 174.24
1600131600 0 22800 5 170.37 0 2180 5 174.62
1600135200 0 23000 5 170.46 0 2370 5 175.15
1600138800 0 23200 5 170.55 0 2510 5 175.53
1600142400 0 23400 5 170.61 0 2610 5 175.82
1600146000 0 23500 5 170.67 0 2630 5 175.88
1600149600 0 23600 5 170.72 0 2580 4 175.75
1600156800 0 23900 5 170.84 0 2640 5 175.92
1600160400 0 24100 5 170.9 0 2660 5 175.96
1600164000 0 24200 5 170.95 0 2690 5 176.06
1600167600 0 24200 5 170.97 0 2710 5 176.1
1600171200 0 24300 5 170.99 0 2710 5 176.11
1600174800 0 24400 5 171.05 0 2710 6 176.11
1600178400 0 24400 6 171.05 0 2660 4 175.96
1600182000 0 24400 5 171.06 0 2550 4 175.66
1600185600 0 24400 6 171.06 0 2380 4 175.17
1600189200 0 24400 6 171.06 0 2190 4 174.65
1600192800 0 24500 5 171.07 0 2010 4 174.14
1600196400 0 24400 4 171.05 0 1950 4 173.97
1600200000 0 24400 6 171.05 0 1980 5 174.05
1600203600 0 24400 5 171.06 0 2020 5 174.17
1600207200 0 24500 5 171.08 0 2020 4 174.16
1600210800 0 24600 5 171.12 0 1960 4 173.99
1600214400 0 24700 5 171.17 0 1900 4 173.83
1600218000 0 24800 5 171.22 0 2080 5 174.32
1600221600 0 24900 5 171.27 0 2340 5 175.06
1600225200 0 25200 5 171.38 0 2510 5 175.54
1600228800 0 25400 5 171.47 0 2610 5 175.83
1600232400 0 25700 5 171.58 0 2850 5 176.48
1600236000 0 26100 5 171.73 0 3190 5 177.33
1600239600 0 26400 5 171.88 0 3800 5 178.8
1600243200 0 26700 5 172.01 0 4300 5 179.91
1600246800 0 27000 5 172.11 0 4870 5 180.43
1600250400 0 27200 5 172.2 0 5350 5 181.36
1600254000 0 27500 5 172.31 0 5870 5 182.39
1600257600 0 27900 5 172.45 0 6240 5 183.16
1600261200 0 28100 5 172.53 0 6560 5 183.74
1600264800 0 28200 5 172.58 0 6950 5 184.42
1600268400 0 28400 5 172.66 0 7470 5 185.31
1600272000 0 28600 5 172.72 0 7710 5 185.75
1600275600 0 28800 5 172.81 0 7820 5 185.95
1600279200 0 29000 5 172.9 0 8000 5 186.31
1600282800 0 29200 5 172.97 0 8230 5 186.8
1600286400 0 29400 5 173.05 0 8350 5 187
1600290000 0 29700 5 173.16 0 8430 5 187.17
1600293600 0 30000 5 173.28 0 8360 4 187.03
1600297200 0 30200 5 173.36 0 8380 5 187.07
1600300800 0 30500 5 173.45 0 8420 5 187.16
1600304400 0 30700 5 173.55 0 8480 5 187.28
1600308000 0 30900 5 173.6 0 8420 4 187.15
1600311600 0 31100 5 173.68 0 8080 4 186.49
1600315200 0 31200 5 173.73 0 7880 4 186.06
1600318800 0 31400 5 173.8 0 7570 4 185.5
1600322400 0 31400 5 173.81 0 6890 4 185.01
1600322400 0 31400 5 173.81 0 7310 4 185.01
1600326000 0 31500 5 173.83 0 6660 4 184.62
1600329600 0 31600 5 173.87 0 6500 4 184.35
1600333200 0 31700 5 173.92 0 6570 5 184.47
1600336800 0 31400 5 173.99 0 6460 4 184.27
1600340400 0 31500 5 174.05 0 6290 4 183.98
1600344000 0 31700 5 174.11 0 6380 5 184.14
1600347600 0 31900 5 174.17 0 6600 5 184.51
1600351200 0 32000 5 174.23 0 6620 5 184.55
1600354800 0 32100 5 174.26 0 6690 5 184.68
1600358400 0 32400 5 174.34 0 7020 5 185.24
1600362000 0 32400 5 174.35 0 7310 5 185.72
1600365600 0 32400 6 174.35 0 7270 4 185.65
1600369200 0 32500 5 174.38 0 7160 4 185.46
1600372800 0 32600 5 174.42 0 7140 4 185.43
1600376400 0 32800 5 174.5 0 7130 4 185.41
1600380000 0 32800 5 174.51 0 7170 5 185.48
1600383600 0 32900 5 174.55 0 7190 5 185.52
1600387200 0 33000 5 174.59 0 7190 4 185.51
1600390800 0 33100 5 174.63 0 7340 5 185.77
1600394400 0 32700 5 174.67 0 7060 4 185.3
1600398000 0 32400 5 174.68 0 6620 4 184.55
1600401600 0 32500 5 174.72 0 6120 4 183.66
1600405200 0 32500 6 174.72 0 5590 4 182.64
1600408800 0 32600 5 174.76 0 5350 4 182.18
1600412400 0 32800 5 174.84 0 5180 4 181.83
1600416000 0 32900 5 174.9 0 4980 4 181.4
1600419600 0 33100 5 174.98 0 4780 4 180.98
1600423200 0 33300 5 175.07 0 4620 4 180.62
1600426800 0 33600 5 175.15 0 4560 4 180.5
1600430400 0 33600 5 175.16 0 4620 5 180.63
1600434000 0 33600 5 175.17 0 4530 4 180.42
1600437600 0 33700 5 175.19 0 4450 4 180.24
1600441200 0 33600 4 175.16 0 4620 5 180.62
1600444800 0 32800 5 175.18 0 4900 5 181.23
1600448400 0 32700 4 175.14 0 5150 5 181.76
1600452000 0 32700 5 175.16 0 5250 5 181.98
1600455600 0 32800 5 175.2 0 5310 5 182.1
1600459200 0 32800 6 175.2 0 5350 5 182.18
1600462800 0 32900 5 175.22 0 5330 4 182.14
1600466400 0 33000 5 175.25 0 5330 6 182.14
1600470000 0 33000 5 175.27 0 5360 5 182.19
1600473600 0 33100 5 175.28 0 5020 4 181.49
1600477200 0 33100 5 175.3 0 4500 4 180.35
1600480800 0 33100 5 175.31 0 3920 4 179.06
1600484400 0 33000 4 175.27 0 3520 4 178.13
1600488000 0 33100 5 175.29 0 3280 4 177.57
1600491600 0 33000 4 175.26 0 3120 4 177.16
1600495200 0 33000 5 175.27 0 2980 4 176.82
1600498800 0 33000 4 175.26 0 2940 4 176.72
1600502400 0 32800 4 175.18 0 2930 4 176.69
1600506000 0 32900 5 175.21 0 2910 4 176.62
1600509600 0 32800 4 175.17 0 2850 4 176.48
1600513200 0 32800 5 175.19 0 2740 4 176.18
1600516800 0 32800 4 175.17 0 2550 4 175.67
1600520400 0 32700 4 175.14 0 2540 4 175.64
1600524000 0 32600 4 175.12 0 2620 5 175.87
1600527600 0 32400 4 175.03 0 2560 4 175.69
1600531200 0 32200 4 174.95 0 2470 4 175.44
1600534800 0 31900 4 174.84 0 2580 5 175.74
1600538400 0 31700 4 174.77 0 2760 5 176.25
1600542000 0 31400 4 174.65 0 2570 4 175.72
1600545600 0 31300 4 174.6 0 2290 4 174.92
1600549200 0 31000 4 174.49 0 1990 4 174.08
1600552800 0 30800 4 174.41 0 1700 4 173.25
1600556400 0 30100 4 174.31 0 1800 5 173.53
1600556400 0 30600 4 174.31 0 1800 5 173.53
1600560000 0 29700 4 174.19 0 2320 5 175.01
1600563600 0 29500 4 174.11 0 2570 5 175.72
1600567200 0 29200 4 174.01 0 2450 4 175.36
1600570800 0 28900 4 173.92 0 2200 4 174.67
1600574400 0 28700 4 173.82 0 2280 5 174.9
1600578000 0 28400 4 173.74 0 2570 5 175.71
1600581600 0 28300 4 173.67 0 2560 4 175.68
1600585200 0 28000 4 173.57 0 2510 4 175.55
1600588800 0 27700 4 173.48 0 2560 5 175.68
1600592400 0 27500 4 173.37 0 2650 5 175.95
1600596000 0 27100 4 173.24 0 2750 5 176.21
1600599600 0 26900 4 173.17 0 2940 5 176.71
1600603200 0 26600 4 173.06 0 3170 5 177.3
1600606800 0 26400 4 172.96 0 3480 5 178.04
1600610400 0 26200 4 172.88 0 3680 5 178.51
1600614000 0 25900 4 172.77 0 3670 4 178.49
1600617600 0 25600 4 172.66 0 3700 5 178.55
1600621200 0 25300 4 172.54 0 3870 5 178.96
1600624800 0 25100 4 172.47 0 4020 5 179.28
1600628400 0 24800 4 172.36 0 4060 5 179.37
1600632000 0 24700 4 172.29 0 4080 5 179.43
1600635600 0 24400 4 172.17 0 4200 5 179.7
1600639200 0 24200 4 172.1 0 4370 5 180.07
1600642800 0 24000 4 172.02 0 4470 5 180.28
1600646400 0 23800 4 171.95 0 4220 4 179.74
1600650000 0 23500 4 171.82 0 3930 4 179.09
1600653600 0 23400 4 171.77 0 3710 4 178.57
1600657200 0 23300 4 171.73 0 3580 4 178.28
1600660800 0 23200 4 171.7 0 3530 4 178.17
1600664400 0 23100 4 171.64 0 3410 4 177.89
1600668000 0 22900 4 171.58 0 3230 4 177.43
1600671600 0 22800 4 171.54 0 3140 4 177.23
1600675200 0 22700 4 171.49 0 3320 5 177.65
1600678800 0 22600 4 171.44 0 3510 5 178.12
1600682400 0 22500 4 171.38 0 3680 5 178.5
1600686000 0 22400 4 171.35 0 3760 5 178.69
1600689600 0 22300 4 171.31 0 3770 5 178.73
1600693200 0 22200 4 171.28 0 3760 4 178.7
1600696800 0 22100 4 171.23 0 3670 4 178.48
1600700400 0 22000 4 171.19 0 3490 4 178.07
1600704000 0 21900 4 171.13 0 3500 5 178.1
1600707600 0 21700 4 171.06 0 3800 5 178.78
1600711200 0 21500 4 170.96 0 3900 5 179.02
1600714800 0 21400 4 170.91 0 3870 4 178.96
1600718400 0 21300 4 170.86 0 3770 4 178.72
1600722000 0 21100 4 170.81 0 3670 4 178.48
1600725600 0 21000 4 170.76 0 3530 4 178.16
1600729200 0 20900 4 170.72 0 3440 4 177.95
1600732800 0 20800 4 170.67 0 3440 4 177.94
1600736400 0 20700 4 170.62 0 3340 4 177.7
1600740000 0 20700 4 170.6 0 3270 4 177.54
1600743600 0 20600 4 170.58 0 3200 4 177.36
1600747200 0 20600 6 170.58 0 3110 4 177.14
1600750800 0 20600 4 170.57 0 3040 4 176.98
1600754400 0 20600 6 170.57 0 2940 4 176.7
1600758000 0 20600 4 170.55 0 2840 4 176.44
1600761600 0 20500 4 170.54 0 2780 4 176.28
1600765200 0 20400 4 170.49 0 2730 4 176.17
1600768800 0 20300 4 170.44 0 2820 5 176.39
1600772400 0 20300 4 170.42 0 2920 5 176.67
1600776000 0 20200 4 170.4 0 2990 5 176.85
1600779600 0 20200 4 170.38 0 3100 5 177.12
1600783200 0 20300 5 170.42 0 3230 5 177.45
1600786800 0 20400 5 170.46 0 3390 5 177.82
1600790400 0 20400 5 170.49 0 3570 5 178.26
1600794000 0 20500 5 170.51 0 3750 5 178.68
1600797600 0 20600 5 170.55 0 3800 5 178.79
1600801200 0 20700 5 170.59 0 3780 4 178.75
1600804800 0 20700 5 170.62 0 3740 4 178.66
1600808400 0 20800 5 170.66 0 3630 4 178.39
1600812000 0 20800 5 170.67 0 3550 4 178.22
1600815600 0 20800 4 170.66 0 3600 5 178.33
1600819200 0 20800 5 170.67 0 3620 5 178.37
1600822800 0 20800 6 170.67 0 3550 4 178.2
1600826400 0 20800 4 170.66 0 3420 4 177.91
1600830000 0 20900 5 170.72 0 3330 4 177.69
1600833600 0 20800 4 170.65 0 3280 4 177.55
1600837200 0 20900 5 170.69 0 3070 4 177.05
1600840800 0 20800 4 170.66 0 2860 4 176.51
1600844400 0 20800 5 170.67 0 2870 5 176.52
1600848000 0 20700 4 170.6 0 2980 5 176.81
1600851600 0 20600 4 170.56 0 3100 5 177.12
1600855200 0 20400 4 170.47 0 3220 5 177.42
1600858800 0 20200 4 170.39 0 3300 5 177.6
1600862400 0 20100 4 170.34 0 3350 5 177.73
1600866000 0 19900 4 170.26 0 3350 6 177.73
1600869600 0 19700 4 170.17 0 3180 4 177.32
1600873200 0 19600 4 170.11 0 3100 4 177.11
1600876800 0 19500 4 170.07 0 3100 5 177.13
1600880400 0 19400 4 170.02 0 3280 5 177.55
1600884000 0 19200 4 169.95 0 3250 4 177.49
1600887600 0 19200 4 169.93 0 3140 4 177.21
1600891200 0 19200 4 169.91 0 2930 4 176.69
1600894800 0 19100 4 169.89 0 2680 4 176.03
1600898400 0 19100 5 169.9 0 2460 4 175.41
1600902000 0 19200 5 169.91 0 2440 4 175.35
1600905600 0 19200 6 169.91 0 2560 5 175.68
1600909200 0 19200 6 169.91 0 2640 5 175.92
1600912800 0 19200 5 169.95 0 2690 5 176.05
1600916400 0 19200 4 169.93 0 2670 4 176.01
1600920000 0 19300 5 169.98 0 2690 5 176.04
1600923600 0 19200 4 169.95 0 2880 5 176.56
1600927200 0 19200 6 169.95 0 3030 5 176.94
1600930800 0 19200 4 169.94 0 3250 5 177.5
1600934400 0 19100 4 169.9 0 3300 5 177.61
1600938000 0 19100 4 169.89 0 3260 4 177.51
1600941600 0 19000 4 169.84 0 3180 4 177.31
1600945200 0 19000 5 169.85 0 3020 4 176.93
1600948800 0 19000 6 169.85 0 2880 4 176.55
1600952400 0 19100 5 169.87 0 2860 4 176.49
1600956000 0 19000 4 169.82 0 2790 4 176.32
1600959600 0 18900 4 169.8 0 2730 4 176.16
1600963200 0 18900 4 169.78 0 2700 4 176.09
1600966800 0 18800 4 169.75 0 2810 5 176.38
1600970400 0 18700 4 169.73 0 2870 5 176.53
1600974000 0 18700 4 169.69 0 2870 6 176.53
1600977600 0 18600 4 169.68 0 2760 4 176.23
1600981200 0 18600 4 169.66 0 2660 4 175.96
1600984800 0 18500 4 169.64 0 2580 4 175.75
1600988400 0 18500 4 169.63 0 2550 4 175.65
1600992000 0 18500 4 169.61 0 2510 4 175.55
1600995600 0 18500 6 169.61 0 2530 5 175.61
1600995600 0 18800 6 169.61 0 2530 5 175.61
1600999200 0 19000 5 169.63 0 2520 4 175.58
1601002800 0 19000 5 169.64 0 2530 5 175.61
1601006400 0 19000 6 169.64 0 2830 5 176.42
1601010000 0 19000 5 169.65 0 3130 5 177.19
1601013600 0 19000 6 169.65 0 3210 5 177.38
1601017200 0 19000 4 169.63 0 3350 5 177.72
1601020800 0 18900 4 169.6 0 3420 5 177.9
1601024400 0 18700 4 169.51 0 3480 5 178.05
1601028000 0 18600 4 169.47 0 3500 5 178.09
1601031600 0 18500 4 169.43 0 3390 4 177.82
1601035200 0 18400 4 169.37 0 3190 4 177.35
1601038800 0 18300 4 169.34 0 3310 5 177.64
1601042400 0 18300 4 169.33 0 3870 5 178.96
1601046000 0 18200 4 169.29 0 4550 5 180.47
1601049600 0 18100 4 169.25 0 5100 5 181.65
1601053200 0 18000 4 169.19 0 5710 5 182.89
1601056800 0 18000 4 169.18 0 6030 5 183.49
1601060400 0 18000 4 169.16 0 6130 5 183.67
1601064000 0 18000 5 169.19 0 6280 5 183.96
1601067600 0 18100 5 169.21 0 6410 5 184.19
1601071200 0 18200 5 169.28 0 6460 5 184.28
1601074800 0 18300 5 169.34 0 6640 5 184.58
1601078400 0 18500 5 169.41 0 6570 4 184.46
1601082000 0 18600 5 169.45 0 6330 4 184.06
1601085600 0 18600 5 169.47 0 6050 4 183.53
1601089200 0 18800 5 169.54 0 5840 4 183.14
1601092800 0 18900 5 169.57 0 5960 5 183.35
1601096400 0 18900 5 169.61 0 5920 4 183.28
1601100000 0 18900 4 169.58 0 5800 4 183.05
1601103600 0 18900 5 169.61 0 5810 5 183.08
1601107200 0 18900 4 169.59 0 5750 4 182.97
1601110800 0 18900 5 169.61 0 5730 4 182.93
1601114400 0 18900 6 169.61 0 5320 4 182.11
1601118000 0 19100 5 169.67 0 4860 4 181.15
1601121600 0 19100 5 169.7 0 4490 4 180.34
1601125200 0 19200 5 169.75 0 4310 4 179.93
1601128800 0 19400 5 169.81 0 4500 5 180.35
1601132400 0 19500 5 169.85 0 4870 5 181.17
1601136000 0 19600 5 169.91 0 5330 5 182.14
1601139600 0 19700 5 169.94 0 5820 5 183.09
1601143200 0 19800 5 169.99 0 6220 5 183.84
1601146800 0 19900 5 170.04 0 6280 5 183.96
1601150400 0 20000 5 170.1 0 6340 5 184.07
1601154000 0 20200 5 170.17 0 6360 5 184.11
1601157600 0 20300 5 170.21 0 6450 5 184.26
1601161200 0 20400 5 170.28 0 6720 5 184.73
1601164800 0 20500 5 170.32 0 6570 4 184.47
1601168400 0 20700 5 170.39 0 6430 4 184.23
1601172000 0 20700 5 170.42 0 6300 4 184
1601175600 0 20900 5 170.49 0 5800 4 183.06
1601179200 0 21000 5 170.55 0 5280 4 182.04
1601182800 0 21100 5 170.6 0 4720 4 180.84
1601186400 0 21200 5 170.64 0 4430 4 180.19
1601190000 0 21400 5 170.72 0 4440 5 180.22
1601193600 0 21500 5 170.78 0 4290 4 179.9
1601197200 0 21600 5 170.83 0 4140 4 179.55
1601200800 0 21700 5 170.87 0 4040 4 179.34
1601204400 0 21700 5 170.89 0 3980 4 179.21
1601208000 0 21700 4 170.87 0 4110 5 179.49
1601211600 0 21800 5 170.9 0 4180 5 179.64
1601215200 0 21800 5 170.92 0 4210 5 179.71
1601218800 0 21900 5 170.97 0 4190 4 179.67
1601222400 0 22100 5 171.03 0 4320 5 179.95
1601226000 0 22200 5 171.11 0 4550 5 180.47
1601229600 0 22400 5 171.18 0 4460 4 180.27
1601233200 0 22700 5 171.29 0 4420 4 180.18
1601236800 0 22800 5 171.35 0 4520 5 180.41
1601240400 0 23000 5 171.41 0 4490 4 180.33
1601244000 0 23100 5 171.47 0 4470 4 180.28
1601247600 0 23200 5 171.51 0 4600 5 180.57
1601251200 0 23300 5 171.56 0 4600 5 180.58
1601254800 0 23400 5 171.6 0 4580 4 180.54
1601258400 0 23500 5 171.63 0 4480 4 180.31
1601262000 0 23600 5 171.67 0 4340 4 179.99
1601265600 0 23700 5 171.71 0 4390 5 180.12
1601269200 0 23700 4 171.7 0 4400 5 180.13
1601272800 0 23800 5 171.77 0 4390 4 180.11
1601276400 0 23800 6 171.77 0 4310 4 179.94
1601280000 0 24000 5 171.83 0 4230 4 179.75
1601283600 0 24100 5 171.89 0 4050 4 179.36
1601287200 0 24300 5 171.97 0 3880 4 178.97
1601290800 0 24500 5 172.06 0 3770 4 178.73
1601294400 0 24700 5 172.11 0 3810 5 178.81
1601298000 0 24900 5 172.19 0 3830 5 178.85
1601301600 0 25000 5 172.25 0 3940 5 179.11
1601305200 0 25200 5 172.3 0 4140 5 179.55
1601308800 0 25200 5 172.32 0 4220 5 179.73
1601312400 0 25200 6 172.32 0 4480 5 180.31
1601316000 0 25200 6 172.32 0 4540 5 180.44
1601319600 0 25200 4 172.31 0 4380 4 180.09
1601323200 0 25200 5 172.33 0 4150 4 179.57
1601326800 0 25200 4 172.32 0 3910 4 179.05
1601330400 0 25300 5 172.35 0 3880 4 178.97
1601334000 0 25200 4 172.34 0 3960 5 179.15
1601337600 0 25200 6 172.34 0 3800 4 178.8
1601341200 0 25300 5 172.35 0 3600 4 178.33
1601344800 0 25400 5 172.38 0 3510 4 178.12
1601348400 0 25300 4 172.35 0 3550 5 178.22
1601352000 0 25300 5 172.36 0 3560 5 178.24
1601355600 0 25200 4 172.3 0 3550 4 178.22
1601359200 0 25100 4 172.29 0 3640 5 178.42
1601362800 0 24200 4 172.24 0 3760 5 178.69
1601366400 0 24000 4 172.18 0 3880 5 178.98
1601366400 0 24200 4 172.18 0 3880 5 178.98
1601370000 0 23900 4 172.16 0 3990 5 179.23
1601373600 0 23900 4 172.15 0 4050 5 179.36
1601377200 0 23900 6 172.15 0 4150 5 179.57
1601380800 0 24000 5 172.18 0 4250 5 179.79
1601384400 0 23900 4 172.16 0 4320 5 179.95
1601388000 0 24000 5 172.18 0 4370 5 180.07
1601391600 0 24000 5 172.19 0 4390 5 180.12
1601395200 0 24000 4 172.17 0 4520 5 180.39
1601398800 0 23900 4 172.16 0 4810 5 181.04
1601402400 0 23800 4 172.12 0 4930 5 181.29
1601406000 0 23700 4 172.07 0 4880 4 181.2
1601409600 0 23600 4 172.04 0 4780 4 180.98
1601413200 0 23500 4 171.99 0 4790 5 180.99
1601416800 0 23500 4 171.98 0 4850 5 181.13
1601420400 0 23500 4 171.97 0 5090 5 181.63
1601424000 0 23400 4 171.93 0 5160 5 181.78
1601427600 0 23500 5 171.97 0 5010 4 181.46
1601431200 0 23400 4 171.95 0 4750 4 180.92
1601434800 0 23400 4 171.94 0 4560 4 180.48
1601438400 0 23200 4 171.88 0 4320 4 179.96
1601442000 0 23200 4 171.85 0 4040 4 179.34
1601445600 0 23100 4 171.82 0 3710 4 178.58
1601449200 0 23100 4 171.81 0 3710 5 178.59
1601452800 0 23000 4 171.79 0 3820 5 178.83
1601456400 0 23000 4 171.76 0 3900 5 179.02
1601460000 0 23100 5 171.82 0 3960 5 179.16
1601463600 0 22600 5 171.84 0 4000 5 179.24
1601463600 0 23200 5 171.84 0 4000 5 179.24
1601467200 0 22700 5 171.88 0 4020 5 179.29
1601470800 0 22800 5 171.93 0 3940 4 179.11
1601474400 0 23100 5 172.02 0 3640 4 178.41
1601478000 0 23200 5 172.06 0 3350 4 177.74
1601481600 0 23300 5 172.12 0 3280 4 177.55
1601485200 0 23500 5 172.19 0 3490 5 178.06
1601488800 0 23600 5 172.21 0 3950 5 179.14
1601492400 0 23700 5 172.26 0 4250 5 179.8
1601496000 0 23900 5 172.32 0 4380 5 180.09
1601499600 0 23900 6 172.32 0 4390 5 180.12
1601503200 0 24000 5 172.36 0 4410 5 180.15
1601506800 0 24000 4 172.35 0 4510 5 180.37
1601510400 0 24100 5 172.38 0 4390 4 180.12
1601514000 0 23700 4 172.37 0 4110 4 179.49
1601517600 0 23200 5 172.4 0 3920 4 179.07
1601521200 0 23300 5 172.41 0 3810 4 178.82
1601524800 0 23200 4 172.4 0 3680 4 178.51
1601528400 0 23100 4 172.36 0 3470 4 178.02
1601532000 0 23000 4 172.31 0 3190 4 177.35
1601535600 0 22900 4 172.26 0 3140 4 177.21
1601539200 0 22700 4 172.18 0 3140 5 177.23
1601542800 0 22600 4 172.14 0 3180 5 177.31
1601546400 0 22100 4 172.08 0 3280 5 177.56
1601550000 0 22000 4 172.03 0 3480 5 178.05
1601553600 0 21800 4 171.98 0 3630 5 178.4
1601557200 0 21800 4 171.97 0 3550 4 178.22
1601560800 0 21800 4 171.96 0 3320 4 177.66
1601564400 0 21700 4 171.94 0 3190 4 177.34
1601568000 0 21700 4 171.92 0 3240 5 177.47
1601571600 0 21700 6 171.92 0 3330 5 177.69
1601575200 0 21700 5 171.93 0 3440 5 177.96
1601578800 0 21600 4 171.91 0 3710 5 178.58
1601582400 0 21600 6 171.91 0 3980 5 179.21
1601586000 0 21600 4 171.89 0 4060 5 179.38
1601589600 0 21600 5 171.9 0 4110 5 179.48
1601593200 0 20700 4 171.88 0 4180 5 179.64
1601593200 0 21500 4 171.88 0 4180 5 179.64
1601596800 0 20600 5 171.89 0 4250 5 179.8
1601600400 0 20500 5 171.9 0 4030 4 179.32
1601604000 0 20400 4 171.89 0 3890 4 179
1601607600 0 20500 5 171.9 0 4060 5 179.37
1601611200 0 20400 6 171.9 0 4200 5 179.68
1601614800 0 20400 6 171.9 0 4240 5 179.77
1601618400 0 20400 6 171.9 0 4160 4 179.6
1601622000 0 20200 5 171.94 0 4070 4 179.41
1601625600 0 20200 4 171.93 0 4150 5 179.57
1601629200 0 20000 6 171.93 0 4550 5 180.47
1601632800 0 19900 4 171.92 0 4800 5 181.02
1601636400 0 19800 4 171.89 0 4850 5 181.12
1601640000 0 19700 5 171.9 0 4850 6 181.12
1601643600 0 19400 4 171.89 0 4820 4 181.06
1601647200 0 19300 6 171.89 0 4780 4 180.98
1601650800 0 19100 4 171.88 0 4680 4 180.76
1601654400 0 18900 4 171.85 0 4610 4 180.61
1601658000 0 18700 6 171.85 0 4470 4 180.28
1601661600 0 18400 4 171.84 0 4480 5 180.31
1601665200 0 18200 4 171.82 0 4460 4 180.26
1601668800 0 18000 4 171.8 0 4460 6 180.26
1601672400 0 17800 4 171.78 0 4490 5 180.34
1601676000 0 17500 4 171.75 0 4530 5 180.42
1601679600 0 17400 4 171.73 0 4670 5 180.74
1601683200 0 17200 4 171.71 0 4730 5 180.87
1601686800 0 17100 4 171.7 0 4750 5 180.91
1601690400 0 17000 4 171.67 0 4950 5 181.34
1601694000 0 16800 5 171.69 0 5100 5 181.66
1601697600 0 16700 6 171.69 0 5090 4 181.64
1601701200 0 16700 5 171.7 0 5020 4 181.48
1601704800 0 16700 5 171.71 0 5040 5 181.54
1601708400 0 16600 5 171.73 0 5030 4 181.52
1601712000 0 16500 5 171.74 0 4990 4 181.43
1601715600 0 16500 5 171.75 0 5170 5 181.81
1601719200 0 16400 5 171.76 0 5440 5 182.35
1601722800 0 16300 5 171.77 0 5390 4 182.26
